CultLand,CropCultLand,CropTillageDepth,SeedlingsPerPit,TransplantingIrrigationHours,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,NoFertilizerAppln,BasalDAP,BasalUrea,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,Harv_hand_rent,Residue_length,Residue_perc,Acre,Yield
10.0,10.0,4.0,8.0,4.0,400.0,2.0,29.731589814177564,57.44565217391305,2.0,8.0,8.0,8.0,30.0,7.375,58.76495726495727,400.0,27.0,10.0,0.1818181818181818,322.0
80.0,50.0,8.0,2.0,8.0,160.0,2.0,29.731589814177564,1.0,2.0,15.0,7.0,15.0,45.0,7.375,58.76495726495727,1200.0,22.0,10.0,0.46875,600.0
56.0,45.0,2.0,2.706506562412734,6.0,379.7269076305221,3.0,29.731589814177564,12.0,3.0,6.0,6.0,6.0,28.0,6.0,59.0,100.0,26.0,10.0,0.1875,482.0
20.0,20.0,4.0,4.0,4.0,800.0,3.0,5.0,57.44565217391305,3.0,11.452359483017734,13.35180055401662,2.0,30.0,1.0,60.0,90.0,30.0,10.0,0.3636363636363636,480.0
12.0,12.0,4.0,10.0,5.0,500.0,3.0,29.731589814177564,57.44565217391305,1.0,10.0,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,600.0,24.0,10.0,0.2727272727272727,470.0
35.0,20.0,5.0,1.0,5.0,120.0,3.247522026431718,29.731589814177564,57.44565217391305,1.0,11.452359483017734,24.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1200.0,20.0,10.0,0.375,650.0
18.0,18.0,5.0,2.0,4.0,100.0,4.0,1.0,57.44565217391305,2.0,13.0,10.0,20.0,45.0,7.375,58.76495726495727,3.0,25.0,10.0,0.28125,540.0
9.0,9.0,4.0,2.0,3.0,290.0,2.0,29.731589814177564,3.0,3.0,9.0,13.35180055401662,9.0,25.0,10.0,63.0,120.0,23.0,10.0,0.4090909090909091,810.0
45.0,32.0,2.0,2.706506562412734,6.0,379.7269076305221,3.0,12.0,57.44565217391305,3.0,6.0,6.0,6.0,30.0,6.0,62.0,100.0,28.0,10.0,0.1875,482.0
10.0,10.0,4.0,2.0,1.0,150.0,2.0,29.731589814177564,2.0,3.0,11.452359483017734,13.35180055401662,2.0,42.0,2.0,75.0,200.0,30.0,10.0,0.0454545454545454,100.0
25.0,19.0,4.0,1.0,3.0,250.0,2.0,29.731589814177564,2.0,3.0,8.0,13.35180055401662,12.0,25.0,10.0,65.0,1200.0,22.0,10.0,0.5909090909090909,1000.0
15.0,15.0,3.0,4.0,2.0,379.7269076305221,9.0,29.731589814177564,57.44565217391305,1.0,6.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,100.0,25.0,10.0,0.1818181818181818,300.0
20.0,20.0,7.0,2.0,5.0,379.7269076305221,2.0,1.0,1.0,2.0,5.0,13.35180055401662,5.0,46.0,7.375,58.76495726495727,120.0,30.0,10.0,0.1851851851851852,400.0
84.0,75.0,5.0,2.0,11.0,275.0,4.0,2.0,57.44565217391305,2.0,22.0,22.0,45.0,45.0,7.375,58.76495726495727,2100.0,25.0,10.0,0.6875,1100.0
8.0,8.0,5.0,2.0,2.0,379.7269076305221,3.0,29.731589814177564,2.0,3.0,5.0,13.35180055401662,4.0,45.0,4.0,75.0,400.0,30.0,10.0,0.0909090909090909,200.0
30.0,20.0,4.0,2.0,4.0,800.0,2.0,29.731589814177564,4.0,3.0,18.0,13.35180055401662,24.0,20.0,16.0,60.0,1600.0,30.0,10.0,0.3636363636363636,560.0
12.0,12.0,4.0,4.0,3.0,300.0,1.0,4.0,57.44565217391305,2.0,16.0,16.0,9.0,9.0,7.375,58.76495726495727,200.0,27.0,10.0,0.1818181818181818,320.0
60.0,60.0,5.0,3.0,8.01767745444656,379.7269076305221,3.247522026431718,2.0,57.44565217391305,2.0,22.0,13.35180055401662,25.0,42.0,7.375,58.76495726495727,700.0,28.0,10.0,0.5555555555555556,1320.0
50.0,50.0,6.0,1.0,5.0,200.0,2.0,29.731589814177564,15.0,2.0,10.0,13.35180055401662,12.0,26.0,7.375,58.76495726495727,560.0,25.0,10.0,0.25,480.0
35.0,25.0,6.0,2.0,3.0,120.0,4.0,3.0,57.44565217391305,2.0,9.0,13.35180055401662,18.0,18.0,7.375,58.76495726495727,600.0,25.0,10.0,0.28125,800.0
60.0,60.0,5.0,2.0,8.01767745444656,379.7269076305221,3.247522026431718,1.0,57.44565217391305,2.0,8.0,13.35180055401662,12.0,42.0,7.375,58.76495726495727,120.0,28.0,10.0,0.2962962962962963,584.0
80.0,80.0,4.0,2.0,15.0,379.7269076305221,2.0,29.731589814177564,57.44565217391305,2.0,20.0,40.0,40.0,29.0,7.375,58.76495726495727,90.0,24.0,10.0,0.625,750.0
30.0,15.0,4.0,2.0,3.0,300.0,3.0,29.731589814177564,3.0,2.0,10.0,13.35180055401662,15.0,30.0,7.375,58.76495726495727,500.0,25.0,10.0,0.1818181818181818,250.0
10.0,5.0,5.0,2.0,1.0,379.7269076305221,3.247522026431718,29.731589814177564,57.44565217391305,2.0,8.0,6.0,8.0,30.0,7.375,58.76495726495727,200.0,30.0,10.0,0.0909090909090909,250.0
15.0,15.0,4.0,1.0,2.0,300.0,3.0,29.731589814177564,2.0,3.0,5.0,13.35180055401662,4.0,45.0,4.0,75.0,400.0,30.0,10.0,0.0909090909090909,200.0
20.0,15.0,4.0,1.0,2.0,250.0,1.0,29.731589814177564,2.0,3.0,12.0,13.35180055401662,10.0,25.0,10.0,65.0,1222.0,22.0,10.0,0.4545454545454545,1000.0
35.0,35.0,5.0,2.0,5.0,150.0,4.0,1.0,57.44565217391305,2.0,15.0,5.0,15.0,45.0,7.375,58.76495726495727,900.0,21.0,10.0,0.3125,670.0
10.0,10.0,5.0,3.0,7.0,150.0,3.0,29.731589814177564,57.44565217391305,2.0,10.0,13.35180055401662,10.0,41.0,7.375,58.76495726495727,120.0,4.0,10.0,0.3703703703703703,740.0
15.0,15.0,7.0,4.0,8.01767745444656,379.7269076305221,4.0,29.731589814177564,57.44565217391305,3.0,4.0,13.35180055401662,4.0,22.0,2.0,45.0,120.0,25.0,10.0,0.1481481481481481,360.0
15.0,15.0,4.0,2.0,2.0,379.7269076305221,4.0,29.731589814177564,1.0,3.0,4.0,13.35180055401662,6.0,22.0,6.0,66.0,150.0,28.0,10.0,0.1818181818181818,320.0
10.0,10.0,3.0,4.0,1.0,379.7269076305221,3.0,29.731589814177564,57.44565217391305,3.0,3.0,13.35180055401662,5.0,28.0,6.0,60.0,150.0,26.0,10.0,0.1363636363636364,270.0
15.0,9.0,5.0,2.0,250.0,500.0,1.0,29.731589814177564,1.0,3.0,2.0,13.35180055401662,6.0,25.0,6.0,60.0,600.0,30.0,10.0,0.1363636363636364,600.0
30.0,25.0,4.0,4.0,4.0,400.0,1.0,5.0,57.44565217391305,2.0,16.0,16.0,8.0,8.0,7.375,58.76495726495727,250.0,26.0,10.0,0.2272727272727273,400.0
30.0,30.0,7.0,2.0,3.0,60.0,1.0,1.0,57.44565217391305,2.0,8.0,13.35180055401662,5.0,45.0,7.375,58.76495726495727,120.0,30.0,10.0,0.1851851851851852,405.0
12.0,6.0,6.0,1.0,2.0,379.7269076305221,3.0,29.731589814177564,15.0,2.0,8.0,13.35180055401662,8.0,30.0,7.375,58.76495726495727,800.0,30.0,10.0,0.1818181818181818,360.0
10.0,3.0,6.0,1.0,2.0,240.0,2.0,29.731589814177564,15.0,2.0,6.0,13.35180055401662,6.0,55.0,7.375,58.76495726495727,600.0,28.0,10.0,0.1363636363636364,180.0
23.0,23.0,6.0,3.0,25.0,2500.0,2.0,29.731589814177564,57.44565217391305,1.0,40.0,10.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1500.0,25.0,10.0,0.9090909090909092,1800.0
30.0,30.0,6.0,1.0,6.0,90.0,2.0,600.0,57.44565217391305,2.0,5.0,13.35180055401662,5.0,23.0,7.375,58.76495726495727,275.0,22.0,10.0,0.15625,300.0
38.0,28.0,2.0,2.706506562412734,6.0,379.7269076305221,4.0,29.731589814177564,20.0,3.0,10.0,10.0,10.0,29.0,12.0,56.0,536.6224433388612,23.0,40.0,0.3125,832.0
24.0,20.0,4.0,1.0,3.0,600.0,2.0,1.0,3.0,3.0,12.0,13.35180055401662,12.0,20.0,12.0,60.0,1200.0,30.0,10.0,0.2727272727272727,480.0
5.0,5.0,4.0,6.0,3.0,300.0,3.0,29.731589814177564,57.44565217391305,2.0,6.0,6.0,6.0,30.0,7.375,58.76495726495727,300.0,25.0,10.0,0.1363636363636364,240.0
20.0,20.0,5.0,2.0,3.0,400.0,4.0,29.731589814177564,57.44565217391305,2.0,20.0,13.35180055401662,40.0,10.0,7.375,58.76495726495727,1600.0,22.0,10.0,0.625,1800.0
20.0,10.0,3.0,3.0,3.0,400.0,1.0,3.0,57.44565217391305,2.0,20.0,20.0,13.0,13.0,7.375,58.76495726495727,250.0,26.0,10.0,0.2272727272727273,400.0
40.0,10.0,5.0,2.0,4.0,200.0,1.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,20.0,10.0,20.0,7.375,58.76495726495727,536.6224433388612,30.0,40.0,0.3125,550.0
50.0,40.0,5.0,2.0,8.0,50.0,2.0,29.731589814177564,57.44565217391305,2.0,10.0,10.0,15.0,45.0,7.375,58.76495726495727,100.0,25.0,10.0,0.3703703703703703,800.0
19.0,19.0,5.0,2.706506562412734,8.01767745444656,379.7269076305221,4.0,29.731589814177564,57.44565217391305,2.0,16.0,16.0,22.0,45.0,7.375,58.76495726495727,1200.0,24.0,10.0,0.34375,562.0
40.0,40.0,5.0,2.0,5.0,150.0,4.0,1.0,57.44565217391305,2.0,20.0,10.0,20.0,45.0,7.375,58.76495726495727,900.0,24.0,10.0,0.3125,600.0
10.0,10.0,5.0,3.0,6.0,150.0,2.0,29.731589814177564,57.44565217391305,2.0,10.0,13.35180055401662,10.0,38.0,7.375,58.76495726495727,120.0,28.0,10.0,0.3703703703703703,790.0
8.0,8.0,4.0,4.0,2.0,200.0,2.0,29.731589814177564,57.44565217391305,2.0,4.0,4.0,4.0,30.0,7.375,58.76495726495727,300.0,24.0,10.0,0.1363636363636364,240.0
14.0,8.0,5.0,2.0,2.0,379.7269076305221,2.0,29.731589814177564,4.0,2.0,15.0,13.35180055401662,10.0,30.0,7.375,58.76495726495727,250.0,30.0,10.0,0.1363636363636364,350.0
20.0,15.0,4.0,2.0,2.0,379.7269076305221,4.0,29.731589814177564,57.44565217391305,3.0,7.0,13.35180055401662,7.0,28.0,5.0,65.0,150.0,26.0,10.0,0.2272727272727273,400.0
6.0,6.0,4.0,9.0,4.0,400.0,2.0,29.731589814177564,57.44565217391305,2.0,9.0,9.0,9.0,30.0,7.375,58.76495726495727,300.0,25.0,10.0,0.1363636363636364,240.0
50.0,32.0,4.0,1.0,6.0,300.0,3.0,3.0,57.44565217391305,3.0,20.0,13.35180055401662,28.0,21.0,25.0,60.0,1600.0,25.0,10.0,0.9090909090909092,1900.0
6.0,6.0,5.0,1.0,3.0,379.7269076305221,9.0,1.0,57.44565217391305,2.0,6.0,12.0,5.0,42.0,7.375,58.76495726495727,500.0,25.0,10.0,0.1875,404.0
30.0,30.0,8.0,2.706506562412734,8.0,120.0,3.0,1.0,57.44565217391305,2.0,6.0,13.35180055401662,3.0,22.0,7.375,58.76495726495727,120.0,30.0,10.0,0.2222222222222222,400.0
20.0,10.0,3.0,2.0,4.0,100.0,3.247522026431718,29.731589814177564,57.44565217391305,2.0,10.0,10.0,10.0,39.0,7.375,58.76495726495727,225.0,29.0,10.0,0.15625,280.0
45.0,45.0,5.0,2.0,8.01767745444656,379.7269076305221,5.0,29.731589814177564,3.0,2.0,20.0,20.0,40.0,45.0,7.375,58.76495726495727,1800.0,26.0,10.0,0.625,1200.0
5.0,5.0,4.0,7.0,4.0,400.0,3.0,29.731589814177564,57.44565217391305,1.0,7.0,7.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,300.0,26.0,10.0,0.1363636363636364,240.0
2.0,2.0,4.0,2.0,2.0,400.0,5.0,1.0,1.0,3.0,4.0,4.0,5.0,15.0,5.0,30.0,300.0,26.0,10.0,0.0909090909090909,120.0
40.0,40.0,5.0,3.0,12.0,140.0,2.0,1.0,1.0,3.0,10.0,10.0,10.0,30.0,10.0,60.0,600.0,30.0,10.0,0.3703703703703703,880.0
64.0,64.0,5.0,2.706506562412734,6.0,150.0,5.0,1.0,57.44565217391305,2.0,15.0,10.0,10.0,45.0,7.375,58.76495726495727,500.0,25.0,10.0,0.3125,600.0
45.0,45.0,5.0,2.0,5.0,150.0,4.0,1.0,57.44565217391305,2.0,9.0,5.0,20.0,45.0,7.375,58.76495726495727,900.0,23.0,10.0,0.3125,710.0
25.0,20.0,5.0,4.0,8.0,100.0,1.0,29.731589814177564,5.0,2.0,10.0,10.0,10.0,45.0,7.375,58.76495726495727,600.0,25.0,10.0,0.3703703703703703,800.0
10.0,10.0,7.0,2.0,2.0,80.0,2.0,1.0,1.0,1.0,4.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,120.0,30.0,10.0,0.1481481481481481,320.0
20.0,20.0,3.0,3.0,2.0,125.0,2.0,29.731589814177564,57.44565217391305,2.0,5.0,8.0,8.0,37.0,7.375,58.76495726495727,90.0,24.0,10.0,0.15625,250.0
20.0,20.0,4.0,3.0,4.0,200.0,3.0,29.731589814177564,57.44565217391305,2.0,8.0,16.0,16.0,29.0,7.375,58.76495726495727,90.0,23.0,10.0,0.25,400.0
120.0,120.0,3.0,1.0,20.0,379.7269076305221,3.247522026431718,29.731589814177564,57.44565217391305,2.0,50.0,45.0,30.0,45.0,7.375,58.76495726495727,536.6224433388612,30.0,40.0,0.71875,1500.0
15.0,15.0,6.0,2.0,5.0,100.0,3.0,1.0,1.0,2.0,5.0,13.35180055401662,5.0,45.0,7.375,58.76495726495727,600.0,30.0,10.0,0.1851851851851852,275.0
29.0,16.0,4.0,2.0,5.0,110.0,6.0,3.0,57.44565217391305,2.0,3.0,3.0,3.0,21.0,7.375,58.76495726495727,300.0,19.0,10.0,0.1111111111111111,220.0
38.0,25.0,2.0,2.706506562412734,3.0,379.7269076305221,3.0,29.731589814177564,10.0,3.0,5.0,5.0,5.0,28.0,15.0,56.0,536.6224433388612,25.0,40.0,0.15625,403.0
55.0,50.0,5.0,1.0,3.0,150.0,4.0,10.0,57.44565217391305,2.0,10.0,13.35180055401662,10.0,24.0,7.375,58.76495726495727,420.0,25.0,10.0,0.1875,560.0
6.0,6.0,5.0,2.0,1.0,200.0,2.0,29.731589814177564,1.0,3.0,1.0,13.35180055401662,4.0,25.0,4.0,45.0,400.0,30.0,10.0,0.0909090909090909,4.0
30.0,30.0,4.0,1.0,4.0,400.0,8.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,25.0,20.0,35.0,7.375,58.76495726495727,1000.0,24.0,10.0,0.3125,600.0
15.0,15.0,4.0,3.0,4.0,50.0,2.0,4.0,57.44565217391305,2.0,5.0,5.0,10.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1481481481481481,300.0
10.0,10.0,6.0,2.0,3.0,75.0,3.0,1.0,1.0,2.0,3.0,13.35180055401662,3.0,35.0,7.375,58.76495726495727,360.0,30.0,10.0,0.1111111111111111,198.0
10.0,10.0,3.0,2.0,2.0,379.7269076305221,5.0,29.731589814177564,57.44565217391305,3.0,3.0,13.35180055401662,6.0,28.0,3.0,65.0,200.0,26.0,10.0,0.1363636363636364,270.0
42.0,36.0,2.0,2.706506562412734,6.0,379.7269076305221,3.0,29.731589814177564,13.0,3.0,6.0,6.0,6.0,29.0,6.0,59.0,100.0,26.0,10.0,0.1875,482.0
20.0,13.0,4.0,1.0,2.0,250.0,2.0,29.731589814177564,2.0,3.0,9.0,13.35180055401662,9.0,25.0,9.0,65.0,800.0,21.0,10.0,0.4090909090909091,600.0
40.0,40.0,5.0,2.0,4.0,379.7269076305221,7.0,29.731589814177564,57.44565217391305,2.0,9.0,18.0,9.0,41.0,7.375,58.76495726495727,750.0,25.0,10.0,0.28125,450.0
39.0,14.0,4.0,2.0,5.0,125.0,6.0,4.0,57.44565217391305,2.0,3.0,3.0,3.0,26.0,7.375,58.76495726495727,7931.0,21.0,10.0,0.1111111111111111,228.0
25.0,19.0,4.0,1.0,3.0,350.0,3.0,2.0,1.0,3.0,13.0,13.35180055401662,12.0,25.0,13.0,63.0,1500.0,22.0,10.0,0.5454545454545454,1100.0
11.0,8.0,5.0,2.0,2.0,379.7269076305221,3.0,29.731589814177564,57.44565217391305,2.0,15.0,10.0,10.0,30.0,7.375,58.76495726495727,200.0,30.0,10.0,0.1363636363636364,350.0
40.0,40.0,6.0,3.0,8.01767745444656,379.7269076305221,3.247522026431718,2.0,57.44565217391305,2.0,4.0,13.35180055401662,4.0,45.0,7.375,58.76495726495727,120.0,25.0,10.0,0.2962962962962963,664.0
20.0,20.0,4.0,3.0,2.0,120.0,2.0,29.731589814177564,57.44565217391305,2.0,6.0,12.0,9.0,30.0,7.375,58.76495726495727,90.0,24.0,10.0,0.1875,270.0
20.0,20.0,5.0,5.0,2.0,379.7269076305221,5.0,29.731589814177564,57.44565217391305,3.0,5.0,13.35180055401662,7.0,25.0,8.0,66.0,200.0,26.0,10.0,0.2272727272727273,425.0
60.0,10.0,4.0,4.0,8.0,1000.0,1.0,8.0,57.44565217391305,2.0,25.0,25.0,22.0,22.0,7.375,58.76495726495727,500.0,27.0,10.0,0.4545454545454545,800.0
20.0,20.0,5.0,3.0,5.0,150.0,2.0,1.0,57.44565217391305,2.0,10.0,13.35180055401662,10.0,35.0,7.375,58.76495726495727,120.0,30.0,10.0,0.3703703703703703,800.0
15.0,10.0,4.0,2.0,4.0,110.0,5.0,3.0,57.44565217391305,2.0,2.0,2.0,2.0,23.0,7.375,58.76495726495727,1000.0,29.0,10.0,0.2272727272727273,425.0
11.0,11.0,6.0,2.0,10.0,1000.0,2.0,29.731589814177564,1100.0,1.0,11.452359483017734,30.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1000.0,22.0,10.0,0.5,990.0
12.0,10.0,3.0,5.0,2.0,379.7269076305221,4.0,29.731589814177564,57.44565217391305,4.0,3.0,13.35180055401662,4.0,22.0,3.0,60.0,200.0,26.0,10.0,0.1363636363636364,270.0
20.0,20.0,6.0,2.0,15.0,1500.0,3.0,29.731589814177564,57.44565217391305,1.0,15.0,15.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1500.0,25.0,10.0,0.9090909090909092,1800.0
10.0,10.0,1.0,1.0,50.0,200.0,1.0,29.731589814177564,1.0,3.0,4.0,4.0,4.0,20.0,4.0,45.0,200.0,30.0,10.0,0.0909090909090909,170.0
25.0,20.0,4.0,5.0,5.0,500.0,1.0,5.0,57.44565217391305,2.0,15.0,15.0,7.0,7.0,7.375,58.76495726495727,350.0,25.0,10.0,0.2272727272727273,405.0
15.0,10.0,4.0,1.0,1.0,300.0,1.0,29.731589814177564,2.0,3.0,9.0,13.35180055401662,9.0,28.0,6.0,62.0,600.0,30.0,10.0,0.1363636363636364,240.0
5.0,5.0,4.0,1.0,2.0,379.7269076305221,2.0,29.731589814177564,2.0,3.0,5.0,13.35180055401662,4.0,46.0,4.0,76.0,400.0,30.0,10.0,0.0909090909090909,200.0
25.0,20.0,5.0,2.0,4.0,160.0,2.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,16.0,16.0,21.0,7.375,58.76495726495727,80.0,25.0,10.0,0.25,450.0
12.0,12.0,4.0,2.0,1.0,240.0,3.0,29.731589814177564,57.44565217391305,2.0,12.0,13.35180055401662,24.0,15.0,7.375,58.76495726495727,900.0,24.0,10.0,0.375,1020.0
5.0,5.0,5.0,2.0,4.0,600.0,3.0,29.731589814177564,10.0,3.0,10.0,13.35180055401662,8.0,40.0,8.0,45.0,800.0,30.0,10.0,0.1818181818181818,400.0
100.0,100.0,4.0,3.0,8.0,400.0,5.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,20.0,20.0,28.0,7.375,58.76495726495727,536.6224433388612,20.0,40.0,0.625,1250.0
25.0,15.0,5.0,2.0,3.0,450.0,2.0,29.731589814177564,5.0,1.0,25.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,500.0,28.0,10.0,0.2272727272727273,500.0
20.0,20.0,6.0,2.0,15.0,1500.0,2.0,29.731589814177564,1500.0,1.0,40.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,2500.0,25.0,10.0,0.9090909090909092,1800.0
10.0,10.0,5.0,2.0,3.0,379.7269076305221,7.0,1.0,57.44565217391305,2.0,4.0,8.0,4.0,42.0,7.375,58.76495726495727,300.0,25.0,10.0,0.125,200.0
25.0,25.0,3.0,3.0,2.0,150.0,8.0,29.731589814177564,2.0,1.0,9.0,12.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,100.0,28.0,10.0,0.2727272727272727,550.0
13.0,6.0,5.0,1.0,4.0,800.0,2.0,29.731589814177564,57.44565217391305,1.0,10.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,200.0,25.0,10.0,0.1818181818181818,300.0
26.0,26.0,6.0,2.706506562412734,25.0,2500.0,3.0,29.731589814177564,2500.0,1.0,50.0,13.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,3500.0,25.0,10.0,1.181818181818182,2340.0
90.0,90.0,3.0,1.0,15.0,379.7269076305221,3.247522026431718,30.0,40.0,1.0,50.0,45.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,536.6224433388612,30.0,40.0,0.71875,1380.0
30.0,25.0,3.0,4.0,4.0,500.0,1.0,4.0,57.44565217391305,2.0,20.0,20.0,15.0,15.0,7.375,58.76495726495727,300.0,26.0,10.0,0.2727272727272727,480.0
60.0,60.0,5.0,1.0,13.0,300.0,4.0,1.0,1.0,2.0,10.0,13.35180055401662,10.0,35.0,7.375,58.76495726495727,1800.0,30.0,10.0,0.5555555555555556,1395.0
20.0,20.0,4.0,1.0,6.0,500.0,2.0,29.731589814177564,60.0,2.0,40.0,40.0,20.0,40.0,7.375,58.76495726495727,1500.0,21.0,10.0,0.625,1600.0
40.0,40.0,4.0,2.0,6.0,100.0,3.0,29.731589814177564,6.0,2.0,10.0,10.0,20.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.3703703703703703,800.0
15.0,15.0,6.0,2.0,4.0,100.0,3.0,29.731589814177564,1.0,2.0,5.0,13.35180055401662,7.0,45.0,7.375,58.76495726495727,600.0,29.0,10.0,0.1851851851851852,272.0
110.0,110.0,5.0,2.0,5.0,150.0,4.0,1.0,57.44565217391305,2.0,11.452359483017734,5.0,15.0,40.0,7.375,58.76495726495727,900.0,21.0,10.0,0.3125,675.0
38.0,38.0,5.0,2.0,8.01767745444656,379.7269076305221,4.0,1.0,2.0,2.0,15.0,15.0,30.0,45.0,7.375,58.76495726495727,5.0,25.0,10.0,0.46875,750.0
5.0,5.0,4.0,8.0,4.0,400.0,3.0,29.731589814177564,57.44565217391305,1.0,8.0,8.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,300.0,27.0,10.0,0.1363636363636364,240.0
16.0,16.0,6.0,2.0,15.0,1600.0,2.0,29.731589814177564,57.44565217391305,1.0,11.452359483017734,32.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,1500.0,22.0,10.0,0.7272727272727273,1280.0
58.0,40.0,4.0,1.0,4.0,500.0,3.0,29.731589814177564,5.0,3.0,30.0,13.35180055401662,35.0,23.0,32.0,65.0,2000.0,21.0,10.0,1.363636363636364,3200.0
30.0,30.0,6.0,1.0,12.0,130.0,2.0,600.0,57.44565217391305,2.0,8.0,8.0,8.0,23.0,7.375,58.76495726495727,450.0,22.0,10.0,0.25,670.0
25.0,15.0,5.0,3.0,4.0,200.0,1.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,20.0,10.0,20.0,7.375,58.76495726495727,536.6224433388612,25.0,40.0,0.3125,580.0
30.0,15.0,5.0,2.0,2.0,379.7269076305221,2.0,29.731589814177564,5.0,1.0,15.0,13.35180055401662,11.513880506940254,29.20036210018105,7.375,58.76495726495727,200.0,28.0,10.0,0.1363636363636364,275.0
10.0,10.0,4.0,3.0,300.0,200.0,1.0,15.0,57.44565217391305,2.0,10.0,10.0,15.0,10.0,7.375,58.76495726495727,500.0,29.0,10.0,0.4545454545454545,850.0
15.0,12.0,4.0,3.0,3.0,40.0,2.0,29.731589814177564,2.0,2.0,4.0,4.0,8.0,25.0,7.375,58.76495726495727,100.0,30.0,10.0,0.1851851851851852,400.0
20.0,20.0,5.0,3.0,3.0,160.0,2.0,29.731589814177564,57.44565217391305,2.0,11.452359483017734,16.0,8.0,20.0,7.375,58.76495726495727,80.0,25.0,10.0,0.25,500.0
120.0,120.0,4.0,2.706506562412734,6.0,379.7269076305221,3.0,29.731589814177564,57.44565217391305,2.0,16.0,8.0,15.0,35.0,7.375,58.76495726495727,536.6224433388612,25.0,40.0,0.25,480.0
44.0,44.0,4.0,1.0,7.0,1400.0,2.0,2.0,2.0,3.0,14.0,14.0,14.0,15.0,14.0,30.0,1500.0,28.0,10.0,0.3181818181818182,420.0
20.0,15.0,5.0,1.0,2.0,60.0,3.0,1.0,57.44565217391305,1.0,11.452359483017734,12.0,11.513880506940254,29.20036210018105,7.375,58.76495726495727,600.0,25.0,10.0,0.1875,400.0
40.0,40.0,5.0,1.0,4.0,175.0,4.0,10.0,57.44565217391305,2.0,10.0,13.35180055401662,10.0,21.0,7.375,58.76495726495727,490.0,25.0,10.0,0.21875,490.0
7.0,7.0,4.0,8.0,4.0,400.0,2.0,29.731589814177564,57.44565217391305,2.0,8.0,8.0,8.0,30.0,7.375,58.76495726495727,300.0,28.0,10.0,0.1363636363636364,240.0
10.0,10.0,6.0,2.706506562412734,5.0,250.0,4.0,29.731589814177564,57.44565217391305,2.0,10.0,20.0,20.0,25.0,7.375,58.76495726495727,250.0,25.0,10.0,0.3125,400.0
20.0,20.0,3.0,3.0,12.0,280.0,3.247522026431718,29.731589814177564,57.44565217391305,2.0,25.0,25.0,25.0,39.0,7.375,58.76495726495727,536.6224433388612,28.0,40.0,0.4375,800.0
80.0,9.0,6.0,2.706506562412734,4.0,225.0,5.0,29.731589814177564,57.44565217391305,2.0,9.0,18.0,9.0,25.0,7.375,58.76495726495727,200.0,25.0,10.0,0.28125,360.0
8.0,8.0,4.0,2.0,3.0,379.7269076305221,3.247522026431718,50.0,57.44565217391305,2.0,10.0,10.0,5.0,5.0,7.375,58.76495726495727,200.0,12.0,10.0,0.15625,200.0
68.0,58.0,5.0,2.0,10.0,300.0,6.0,29.731589814177564,3.0,2.0,30.0,20.0,40.0,45.0,7.375,58.76495726495727,1800.0,26.0,10.0,0.625,128.0
18.0,18.0,4.0,1.0,6.0,1000.0,2.0,29.731589814177564,2.0,2.0,20.0,30.0,30.0,30.0,7.375,58.76495726495727,2000.0,30.0,10.0,0.4545454545454545,700.0
18.0,18.0,4.0,2.706506562412734,8.01767745444656,379.7269076305221,5.0,29.731589814177564,2.0,3.0,7.0,13.35180055401662,6.0,25.0,5.0,65.0,130.0,25.0,10.0,0.2272727272727273,400.0
60.0,60.0,5.0,2.706506562412734,10.0,150.0,6.0,1.0,57.44565217391305,2.0,20.0,10.0,10.0,45.0,7.375,58.76495726495727,900.0,25.0,10.0,0.3125,600.0
20.0,18.0,4.0,1.0,3.0,350.0,2.0,29.731589814177564,2.0,3.0,12.0,13.35180055401662,13.0,25.0,12.0,65.0,1100.0,22.0,10.0,0.5909090909090909,1300.0
